skill_name,skill_url
Sourcing MasterClass,http://www.linkedin.com/skills/skill/Sourcing_MasterClass
Mind Mapping,http://www.linkedin.com/skills/skill/Mind_Mapping
Direct Sourcing,http://www.linkedin.com/skills/skill/Direct_Sourcing
Google+,http://www.linkedin.com/skills/skill/Google+
Proactive sourcing,http://www.linkedin.com/skills/skill/Proactive_sourcing
Sourcing training,http://www.linkedin.com/skills/skill/Sourcing_training
Developing sourcing functions,http://www.linkedin.com/skills/skill/Developing_sourcing_functions
Presenting at Conferences,http://www.linkedin.com/skills/skill/Presenting_at_Conferences
Talent Identification,http://www.linkedin.com/skills/skill/Talent_Identification
Developing & Executing Proactive Sourcing Strategies,http://www.linkedin.com/skills/skill/Developing_&_Executing_Proactive_Sourcing_Strategies
LinkedIn for Sales Teams,http://www.linkedin.com/skills/skill/LinkedIn_for_Sales_Teams
Building Talent Market Maps,http://www.linkedin.com/skills/skill/Building_Talent_Market_Maps
Talent Mapping,http://www.linkedin.com/skills/skill/Talent_Mapping
Semantic Search,http://www.linkedin.com/skills/skill/Semantic_Search
Social Media for Recruitment,http://www.linkedin.com/skills/skill/Social_Media_for_Recruitment
Sourcing Dashboards,http://www.linkedin.com/skills/skill/Sourcing_Dashboards
find.ly,http://www.linkedin.com/skills/skill/find.ly
Passive Candidate Engagement,http://www.linkedin.com/skills/skill/Passive_Candidate_Engagement
EVP/CVP,http://www.linkedin.com/skills/skill/EVP/CVP
Recruitment Technology,http://www.linkedin.com/skills/skill/Recruitment_Technology
Website Localization,http://www.linkedin.com/skills/skill/Website_Localization
Language Services,http://www.linkedin.com/skills/skill/Language_Services
Internationalization,http://www.linkedin.com/skills/skill/Internationalization
Trados,http://www.linkedin.com/skills/skill/Trados
Terminology,http://www.linkedin.com/skills/skill/Terminology
Localization,http://www.linkedin.com/skills/skill/Localization
Legal Writing,http://www.linkedin.com/skills/skill/Legal_Writing
Intercultural Communication,http://www.linkedin.com/skills/skill/Intercultural_Communication
Legal Research,http://www.linkedin.com/skills/skill/Legal_Research
Manage Client Relationships,http://www.linkedin.com/skills/skill/Manage_Client_Relationships
Customer Research,http://www.linkedin.com/skills/skill/Customer_Research
Brand Architecture,http://www.linkedin.com/skills/skill/Brand_Architecture
International Negotiations,http://www.linkedin.com/skills/skill/International_Negotiations
Motivational Speaking,http://www.linkedin.com/skills/skill/Motivational_Speaking
Multi-channel Marketing,http://www.linkedin.com/skills/skill/Multi-channel_Marketing
Sales Channel Development,http://www.linkedin.com/skills/skill/Sales_Channel_Development
Social Media Advertising,http://www.linkedin.com/skills/skill/Social_Media_Advertising
Corporate Social Media,http://www.linkedin.com/skills/skill/Corporate_Social_Media
Channel Sales,http://www.linkedin.com/skills/skill/Channel_Sales
Business Intelligence Tools,http://www.linkedin.com/skills/skill/Business_Intelligence_Tools
Media Monitoring,http://www.linkedin.com/skills/skill/Media_Monitoring
Internetworking,http://www.linkedin.com/skills/skill/Internetworking
Social Media Education,http://www.linkedin.com/skills/skill/Social_Media_Education
Channel Marketing,http://www.linkedin.com/skills/skill/Channel_Marketing
brand monitoring,http://www.linkedin.com/skills/skill/brand_monitoring
SMMS,http://www.linkedin.com/skills/skill/SMMS
SMM,http://www.linkedin.com/skills/skill/SMM
digital pr,http://www.linkedin.com/skills/skill/digital_pr
Client Development,http://www.linkedin.com/skills/skill/Client_Development
Servers,http://www.linkedin.com/skills/skill/Servers
Server Development,http://www.linkedin.com/skills/skill/Server_Development
Fraud,http://www.linkedin.com/skills/skill/Fraud
Payments,http://www.linkedin.com/skills/skill/Payments
Enterprise Mobility,http://www.linkedin.com/skills/skill/Enterprise_Mobility
Channel Account Management,http://www.linkedin.com/skills/skill/Channel_Account_Management
Product Evangelism,http://www.linkedin.com/skills/skill/Product_Evangelism
Enterprise Technology Sales,http://www.linkedin.com/skills/skill/Enterprise_Technology_Sales
Solution Development,http://www.linkedin.com/skills/skill/Solution_Development
Technology Evangelist,http://www.linkedin.com/skills/skill/Technology_Evangelist
Collaboration Solutions,http://www.linkedin.com/skills/skill/Collaboration_Solutions
Infrastructure Services,http://www.linkedin.com/skills/skill/Infrastructure_Services
Enterprise Account Management,http://www.linkedin.com/skills/skill/Enterprise_Account_Management
IT Sales,http://www.linkedin.com/skills/skill/IT_Sales
Pre-Sales Consulting,http://www.linkedin.com/skills/skill/Pre-Sales_Consulting
Innovation,http://www.linkedin.com/skills/skill/Innovation
Brand Management,http://www.linkedin.com/skills/skill/Brand_Management
Marketing Budget,http://www.linkedin.com/skills/skill/Marketing_Budget
Cold Calling,http://www.linkedin.com/skills/skill/Cold_Calling
Foreign Exchange Management,http://www.linkedin.com/skills/skill/Foreign_Exchange_Management
Interviewing,http://www.linkedin.com/skills/skill/Interviewing
Debian,http://www.linkedin.com/skills/skill/Debian
VMware ESX,http://www.linkedin.com/skills/skill/VMware_ESX
CentOS,http://www.linkedin.com/skills/skill/CentOS
Xen,http://www.linkedin.com/skills/skill/Xen
Windows Server,http://www.linkedin.com/skills/skill/Windows_Server
Business Continuity,http://www.linkedin.com/skills/skill/Business_Continuity
DNS,http://www.linkedin.com/skills/skill/DNS
Spiceworks,http://www.linkedin.com/skills/skill/Spiceworks
Haskell,http://www.linkedin.com/skills/skill/Haskell
Prolog,http://www.linkedin.com/skills/skill/Prolog
OpenWRT,http://www.linkedin.com/skills/skill/OpenWRT
Heartbeat,http://www.linkedin.com/skills/skill/Heartbeat
Windows 7,http://www.linkedin.com/skills/skill/Windows_7
Windows XP Pro,http://www.linkedin.com/skills/skill/Windows_XP_Pro
Software Documentation,http://www.linkedin.com/skills/skill/Software_Documentation
Logic Programming,http://www.linkedin.com/skills/skill/Logic_Programming
Operating Systems,http://www.linkedin.com/skills/skill/Operating_Systems
Software Modeling,http://www.linkedin.com/skills/skill/Software_Modeling
Requirements Traceability,http://www.linkedin.com/skills/skill/Requirements_Traceability
Theoretical Computer Science,http://www.linkedin.com/skills/skill/Theoretical_Computer_Science
Zachman,http://www.linkedin.com/skills/skill/Zachman
Concurrent Programming,http://www.linkedin.com/skills/skill/Concurrent_Programming
Training Delivery,http://www.linkedin.com/skills/skill/Training_Delivery
Formal Methods,http://www.linkedin.com/skills/skill/Formal_Methods
Painting,http://www.linkedin.com/skills/skill/Painting
Corporate Branding,http://www.linkedin.com/skills/skill/Corporate_Branding
Brochure Production,http://www.linkedin.com/skills/skill/Brochure_Production
Digital Illustration,http://www.linkedin.com/skills/skill/Digital_Illustration
Interior Design,http://www.linkedin.com/skills/skill/Interior_Design
Adobe Freehand,http://www.linkedin.com/skills/skill/Adobe_Freehand
Commercial Photography,http://www.linkedin.com/skills/skill/Commercial_Photography
Retail Design,http://www.linkedin.com/skills/skill/Retail_Design
Adobe Illustrator,http://www.linkedin.com/skills/skill/Adobe_Illustrator
Visual Effects,http://www.linkedin.com/skills/skill/Visual_Effects
Corel Painter,http://www.linkedin.com/skills/skill/Corel_Painter
Video Games,http://www.linkedin.com/skills/skill/Video_Games
Developers,http://www.linkedin.com/skills/skill/Developers
Game Design,http://www.linkedin.com/skills/skill/Game_Design
Product Planning,http://www.linkedin.com/skills/skill/Product_Planning
ActionScript,http://www.linkedin.com/skills/skill/ActionScript
Ruby,http://www.linkedin.com/skills/skill/Ruby
Ruby on Rails,http://www.linkedin.com/skills/skill/Ruby_on_Rails
Heroku,http://www.linkedin.com/skills/skill/Heroku
Direct Marketing,http://www.linkedin.com/skills/skill/Direct_Marketing
Windows Azure,http://www.linkedin.com/skills/skill/Windows_Azure
Software Industry,http://www.linkedin.com/skills/skill/Software_Industry
Avionics,http://www.linkedin.com/skills/skill/Avionics
Commercial Pilot,http://www.linkedin.com/skills/skill/Commercial_Pilot
Flight Simulation,http://www.linkedin.com/skills/skill/Flight_Simulation
.NET Development,http://www.linkedin.com/skills/skill/.NET_Development
Employment Law,http://www.linkedin.com/skills/skill/Employment_Law
Agreement,http://www.linkedin.com/skills/skill/Agreement
Real Estate Transactions,http://www.linkedin.com/skills/skill/Real_Estate_Transactions
Microblogging,http://www.linkedin.com/skills/skill/Microblogging
Viral Marketing,http://www.linkedin.com/skills/skill/Viral_Marketing
Reputation Management,http://www.linkedin.com/skills/skill/Reputation_Management
Israeli,http://www.linkedin.com/skills/skill/Israeli
Early-stage Startups,http://www.linkedin.com/skills/skill/Early-stage_Startups
Internet Strategy,http://www.linkedin.com/skills/skill/Internet_Strategy
Media Buying,http://www.linkedin.com/skills/skill/Media_Buying
CEO,http://www.linkedin.com/skills/skill/CEO
Ad Exchanges,http://www.linkedin.com/skills/skill/Ad_Exchanges
CEOs,http://www.linkedin.com/skills/skill/CEOs
Consumer Products,http://www.linkedin.com/skills/skill/Consumer_Products
Capital Raising,http://www.linkedin.com/skills/skill/Capital_Raising
Information Security Management,http://www.linkedin.com/skills/skill/Information_Security_Management
IFRS,http://www.linkedin.com/skills/skill/IFRS
Big Data,http://www.linkedin.com/skills/skill/Big_Data
High Performance Computing,http://www.linkedin.com/skills/skill/High_Performance_Computing
PaaS,http://www.linkedin.com/skills/skill/PaaS
OEM,http://www.linkedin.com/skills/skill/OEM
Producing,http://www.linkedin.com/skills/skill/Producing
Marketing Communications Planning,http://www.linkedin.com/skills/skill/Marketing_Communications_Planning
Marketing Event Planning,http://www.linkedin.com/skills/skill/Marketing_Event_Planning
Online Lead Generation,http://www.linkedin.com/skills/skill/Online_Lead_Generation
Class Actions,http://www.linkedin.com/skills/skill/Class_Actions
Complex Litigation,http://www.linkedin.com/skills/skill/Complex_Litigation
Contractual Disputes,http://www.linkedin.com/skills/skill/Contractual_Disputes
Derivative Suits,http://www.linkedin.com/skills/skill/Derivative_Suits
Civil Litigation,http://www.linkedin.com/skills/skill/Civil_Litigation
Securities Regulation,http://www.linkedin.com/skills/skill/Securities_Regulation
Arbitration,http://www.linkedin.com/skills/skill/Arbitration
Domain Registration,http://www.linkedin.com/skills/skill/Domain_Registration
Lean Software Development,http://www.linkedin.com/skills/skill/Lean_Software_Development
Microsoft Word,http://www.linkedin.com/skills/skill/Microsoft_Word
Online Video,http://www.linkedin.com/skills/skill/Online_Video
Legal Documentation,http://www.linkedin.com/skills/skill/Legal_Documentation
Location Based Services,http://www.linkedin.com/skills/skill/Location_Based_Services
Outbound,http://www.linkedin.com/skills/skill/Outbound
Payment Systems,http://www.linkedin.com/skills/skill/Payment_Systems
EMEA,http://www.linkedin.com/skills/skill/EMEA
APAC,http://www.linkedin.com/skills/skill/APAC
SMB,http://www.linkedin.com/skills/skill/SMB
Online Payment,http://www.linkedin.com/skills/skill/Online_Payment
Inbound Marketing,http://www.linkedin.com/skills/skill/Inbound_Marketing
Interdisciplinary Teaching,http://www.linkedin.com/skills/skill/Interdisciplinary_Teaching
Channel Partners,http://www.linkedin.com/skills/skill/Channel_Partners
Interdisciplinary,http://www.linkedin.com/skills/skill/Interdisciplinary
North America,http://www.linkedin.com/skills/skill/North_America
VoIP Technology,http://www.linkedin.com/skills/skill/VoIP_Technology
High speed LAN and WAN networks,http://www.linkedin.com/skills/skill/High_speed_LAN_and_WAN_networks
Biotechnology,http://www.linkedin.com/skills/skill/Biotechnology
Cleantech,http://www.linkedin.com/skills/skill/Cleantech
General Surgery,http://www.linkedin.com/skills/skill/General_Surgery
Mobile Device Management,http://www.linkedin.com/skills/skill/Mobile_Device_Management
Characterization,http://www.linkedin.com/skills/skill/Characterization
P&L Forecasting,http://www.linkedin.com/skills/skill/P&L_Forecasting
Pricing Analysis,http://www.linkedin.com/skills/skill/Pricing_Analysis
Business English,http://www.linkedin.com/skills/skill/Business_English
Business Operations,http://www.linkedin.com/skills/skill/Business_Operations
Digital Signal Processors,http://www.linkedin.com/skills/skill/Digital_Signal_Processors
GCC,http://www.linkedin.com/skills/skill/GCC
Electrical Engineering,http://www.linkedin.com/skills/skill/Electrical_Engineering
Compiler Development,http://www.linkedin.com/skills/skill/Compiler_Development
Compiler Technology,http://www.linkedin.com/skills/skill/Compiler_Technology
Leading Large Teams,http://www.linkedin.com/skills/skill/Leading_Large_Teams
Outsourcing Management,http://www.linkedin.com/skills/skill/Outsourcing_Management
Engineering Management,http://www.linkedin.com/skills/skill/Engineering_Management
Training Skills,http://www.linkedin.com/skills/skill/Training_Skills
Technical Presentations,http://www.linkedin.com/skills/skill/Technical_Presentations
Presentation Development,http://www.linkedin.com/skills/skill/Presentation_Development
Development of Training Materials,http://www.linkedin.com/skills/skill/Development_of_Training_Materials
Pre-sales Technical Support,http://www.linkedin.com/skills/skill/Pre-sales_Technical_Support
Post-sales Support,http://www.linkedin.com/skills/skill/Post-sales_Support
Methods Development,http://www.linkedin.com/skills/skill/Methods_Development
Real Time,http://www.linkedin.com/skills/skill/Real_Time
DSP,http://www.linkedin.com/skills/skill/DSP
Low Level Programming,http://www.linkedin.com/skills/skill/Low_Level_Programming
Source Code Optimization,http://www.linkedin.com/skills/skill/Source_Code_Optimization
Assembly,http://www.linkedin.com/skills/skill/Assembly
Processor Architecture,http://www.linkedin.com/skills/skill/Processor_Architecture
Test Automation,http://www.linkedin.com/skills/skill/Test_Automation
Independent,http://www.linkedin.com/skills/skill/Independent
Multitasker,http://www.linkedin.com/skills/skill/Multitasker
Performance Analysis,http://www.linkedin.com/skills/skill/Performance_Analysis
Interactive Advertising,http://www.linkedin.com/skills/skill/Interactive_Advertising
